name,frequency
menina,7
mentir,7
mentira,7
mestre,7
metade,7
metter,7
narração,7
numa,7
ouve,7
ouvido,7
ouvilo,7
ouvira,7
pagar,7
paixão,7
parecer,7
paredes,7
passa,7
passeio,7
pedaço,7
pedia,7
pegar,7
pequenos,7
pergunta,7
perguntar,7
phrase,7
poderá,7
politica,7
pontas,7
possa,7
precisa,7
professor,7
promessas,7
propriamente,7
prova,7
pódem,7
qualidades,7
quarenta,7
querer,7
quizera,7
reflexões,7
remedio,7
resolução,7
responder,7
ruas,7
seminaristas,7
sentir,7
serio,7
signaes,7
somma,7
susto,7
tenor,7
total,7
tranças,7
unica,7
usava,7
vento,7
viesse,7
visto,7
voltei,7
abrir,6
accender,6
adeus,6
administrador,6
admiração,6
advogado,6
afflicção,6
agua,6
alugueis,6
andarahy,6
andorinhas,6
aquelles,6
aspecto,6
atalhou,6
ausencia,6
autos,6
avemarias,6
bilhete,6
bordo,6
buscava,6
cadeira,6
calças,6
canto,6
casada,6
casamento,6
casos,6
chamar,6
chegar,6
chorando,6
cocheiro,6
conclusão,6
concordou,6
confesso,6
confessou,6
confessoume,6
conhecido,6
contando,6
continuava,6
conversa,6
conversação,6
crise,6
cumpria,6
daquellas,6
daquelles,6
definição,6
deixasse,6
deixouse,6
despedida,6
devem,6
dever,6
direito,6
distincção,6
diziame,6
duvidas,6
enfiei,6
enxugou,6
erro,6
escada,6
escura,6
espantado,6
especial,6
espera,6
esposa,6
esqueceu,6
esqueça,6
estado,6
explicação,6
fala,6
falado,6
falavam,6
fazendo,6
ficaram,6
fina,6
finas,6
férias,6
gostou,6
graças,6
hontem,6
imagem,6
impossivel,6
inteira,6
inveja,6
jornaes,6
lados,6
lance,6
leitora,6
lembrar,6
lenço,6
levar,6
leve,6
licença,6
longa,6
maiores,6
mande,6
manha,6
matar,6
moda,6
monica,6
motivo,6
motivos,6
moças,6
namoro,6
nisso,6
nota,6
nove,6
obrigado,6
obrigação,6
ordem,6
ouvindo,6
padrenossos,6
padres,6
pallio,6
parecendo,6
parecido,6
partes,6
particularmente,6
passagem,6
passaros,6
passos,6
pede,6
pedi,6
pedilhe,6
pegueilhe,6
peor,6
perguntoulhe,6
peça,6
photographia,6
piano,6
pouca,6
principalmente,6
projecto,6
proprios,6
quatorze,6
querido,6
questão,6
relogio,6
repetição,6
roma,6
sabendo,6
sabor,6
saia,6
saindo,6
salvo,6
sanchinha,6
satanaz,6
seculos,6
semanas,6
sentimento,6
sepultura,6
serás,6
sinto,6
sombra,6
subi,6
succedeu,6
suspeita,6
tiquetique,6
